#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
007 - A View to a Kill;007 - A View to a Kill;Amstrad CPC;;;;;;;;;;;;;;
S.O.S. (Spain);S.O.S. (Spain);Amstrad CPC;;;;;;;;;;;;;;
S.O.S. Ovoides (Europe);S.O.S. Ovoides (Europe);Amstrad CPC;;;;;;;;;;;;;;
SAS Assault Course (Europe);SAS Assault Course (Europe);Amstrad CPC;;;;;;;;;;;;;;
SAS Combat Simulator (Europe);SAS Combat Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
SAS Strike Force (Europe);SAS Strike Force (Europe);Amstrad CPC;;;;;;;;;;;;;;
SOS Space (France);SOS Space (France);Amstrad CPC;;;;;;;;;;;;;;
SWIV (Europe);SWIV (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sabian Island (Europe);Sabian Island (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sabotage (Europe);Sabotage (Europe);Amstrad CPC;;;;;;;;;;;;;;
Saboteur (Europe);Saboteur (Europe);Amstrad CPC;;;;;;;;;;;;;;
Saboteur II - Avenging Angel (Europe);Saboteur II - Avenging Angel (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sabre Wulf (Europe);Sabre Wulf (Europe);Amstrad CPC;;;ABC Soft;;;;;;;;;;;
Sabrina (Spain);Sabrina (Spain);Amstrad CPC;;;;;;;;;;;;;;
Sacred Armour of Antiriad, The (Europe);Sacred Armour of Antiriad, The (Europe);Amstrad CPC;;1986;;Platform;1;;;;;;;;;
Saga Of Erik The Viking, The (Europe);Saga Of Erik The Viking, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sai Combat (Europe);Sai Combat (Europe);Amstrad CPC;;;Mirrorsoft;Fighting;;;;;;;;;;
Saigon Combat Unit (Europe);Saigon Combat Unit (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sailing (Europe);Sailing (Europe);Amstrad CPC;;;;;;;;;;;;;;
Saint Dragon (Europe);Saint Dragon (Europe);Amstrad CPC;;1990;Storm;Action / Shooter;1;;;;;;;;;
Saint and Greavsie (Europe);Saint and Greavsie (Europe);Amstrad CPC;;;;;;;;;;;;;;
Salamander (Europe);Salamander (Europe);Amstrad CPC;;;;;;;;;;;;;;
Samantha Fox Strip Poker (Europe);Samantha Fox Strip Poker (Europe);Amstrad CPC;;1986;;;;;;;;;;;;
Samurai (Europe) (Unl);Samurai (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Samurai Trilogy (Europe) (Disk 1);Samurai Trilogy (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Samurai Trilogy (Europe) (Disk 2);Samurai Trilogy (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Sandman, The (Europe) (Disk 1) (Unl);Sandman, The (Europe) (Disk 1) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Sandman, The (Europe) (Disk 2) (Unl);Sandman, The (Europe) (Disk 2) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Sandman, The (Europe) (Disk 3) (Unl);Sandman, The (Europe) (Disk 3) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Sandman, The (Europe) (Disk 4) (Unl);Sandman, The (Europe) (Disk 4) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Santa's Christmas Capers (Europe);Santa's Christmas Capers (Europe);Amstrad CPC;;;;;;;;;;;;;;
Saracen (Europe);Saracen (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sardina Forever (Spain) (Unl);Sardina Forever (Spain) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Satan (Europe);Satan (Europe);Amstrad CPC;;;;;;;;;;;;;;
Satelite Warrior (Europe);Satelite Warrior (Europe);Amstrad CPC;;;;;;;;;;;;;;
Savage (Europe);Savage (Europe);Amstrad CPC;;1988;Firebird;Action;;;;;;;;;;
Save Your Sister (Europe);Save Your Sister (Europe);Amstrad CPC;;;;;;;;;;;;;;
Scalextric (Europe);Scalextric (Europe);Amstrad CPC;;;;;;;;;;;;;;
Scapeghost (Europe) (Disk 1);Scapeghost (Europe) (Disk 1);Amstrad CPC;;;Level 9;;;;;;;;;;;
Scapeghost (Europe) (Disk 2);Scapeghost (Europe) (Disk 2);Amstrad CPC;;;Level 9;;;;;;;;;;;
Scarabaeus (Spain);Scarabaeus (Spain);Amstrad CPC;;;;;;;;;;;;;;
Scary Tales (Europe);Scary Tales (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sceptical 3 (Europe);Sceptical 3 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Scientific (France);Scientific (France);Amstrad CPC;;;;;;;;;;;;;;
Scooby Doo In The Castle Mystery (Europe);Scooby Doo In The Castle Mystery (Europe);Amstrad CPC;;;Elite Systems Ltd;;;;;;;;;;;
Scooby Doo and Scrappy Doo (Europe);Scooby Doo and Scrappy Doo (Europe);Amstrad CPC;;;;;;;;;;;;;;
Score 3020 (Spain);Score 3020 (Spain);Amstrad CPC;;;;;;;;;;;;;;
Scout Steps Out, The (Europe);Scout Steps Out, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Scramble Spirits (Europe);Scramble Spirits (Europe);Amstrad CPC;;;;;;;;;;;;;;
Screwball (Europe);Screwball (Europe);Amstrad CPC;;;;;;;;;;;;;;
Scuba Kidz (Europe);Scuba Kidz (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sea Warrior II (Europe);Sea Warrior II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Seabase Delta (Europe);Seabase Delta (Europe);Amstrad CPC;;;;;;;;;;;;;;
Search for Largo Grann, The (Europe);Search for Largo Grann, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Seas of Blood (Europe);Seas of Blood (Europe);Amstrad CPC;;;;;;;;;;;;;;
Seastalker (Europe);Seastalker (Europe);Amstrad CPC;;;;;;;;;;;;;;
Secret Agent - Sly Spy (Europe);Secret Agent - Sly Spy (Europe);Amstrad CPC;;;;;;;;;;;;;;
Secret Diary of Adrian Mole, The (Europe);Secret Diary of Adrian Mole, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Secret du Tombeau, Le (France);Secret du Tombeau, Le (France);Amstrad CPC;;;;;;;;;;;;;;
Secret of Bastow Manor, The (Europe);Secret of Bastow Manor, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Seesaw (Europe);Seesaw (Europe);Amstrad CPC;;;;;;;;;;;;;;
Senda Salvaje (Spain);Senda Salvaje (Spain);Amstrad CPC;;;;;;;;;;;;;;
Sentinel, The (Europe);Sentinel, The (Europe);Amstrad CPC;;;Firebird;;;;;;;;;;;
Sepulcri (Europe);Sepulcri (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sergeant Seymour Robotcop (Europe);Sergeant Seymour Robotcop (Europe);Amstrad CPC;;;Codemasters;;;;;;;;;;;
Seven Lost Gnomes (Europe);Seven Lost Gnomes (Europe);Amstrad CPC;;;;;;;;;;;;;;
Seymour - Take One! (Europe);Seymour - Take One! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Seymour at the Movies (Europe);Seymour at the Movies (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sgrizam (Spain);Sgrizam (Spain);Amstrad CPC;;;;;;;;;;;;;;
Shackled (Europe);Shackled (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shadow Dancer (Europe);Shadow Dancer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shadow Skimmer (Europe);Shadow Skimmer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shadow Warriors (Europe);Shadow Warriors (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shadow of the Bear, The (Europe);Shadow of the Bear, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shadow of the Beast (Europe) (Disk 1);Shadow of the Beast (Europe) (Disk 1);Amstrad CPC;;1990;Gremlin Graphics;Action / Fighting;;;;;;;;;;
Shadow of the Beast (Europe) (Disk 2);Shadow of the Beast (Europe) (Disk 2);Amstrad CPC;;1990;Gremlin Graphics;Action / Fighting;;;;;;;;;;
Shadowfire (Europe);Shadowfire (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shadows Of Mordor, The (Europe);Shadows Of Mordor, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shanghai Karate (Europe);Shanghai Karate (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shanghai Warriors (Europe);Shanghai Warriors (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shao-Lin's Road (Europe);Shao-Lin's Road (Europe);Amstrad CPC;;;;Fighting / Platform;;;;;;;;;;
Shard Of Inovar (Europe);Shard Of Inovar (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shark (Europe);Shark (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sharkey's Moll (Europe);Sharkey's Moll (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sharpe's Deeds (Europe);Sharpe's Deeds (Europe);Amstrad CPC;;;;;;;;;;;;;;
She Vampires (Europe);She Vampires (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shedmaster Bounds Green (Europe);Shedmaster Bounds Green (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sherman M4 (Europe);Sherman M4 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shinobi (Europe) (Disk 1);Shinobi (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Shinobi (Europe) (Disk 2);Shinobi (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Ship Of Doom (Europe);Ship Of Doom (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ship Pilot (Spain);Ship Pilot (Spain);Amstrad CPC;;;;;;;;;;;;;;
Shockway Rider (Europe);Shockway Rider (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shoe People, The (Europe);Shoe People, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shoot (Europe) (Unl);Shoot (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Short Circuit (Europe);Short Circuit (Europe);Amstrad CPC;;;;;;;;;;;;;;
Short's Fuse (Europe);Short's Fuse (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shoulder Dash 99 (Europe);Shoulder Dash 99 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Shove A Sledge (Europe);Shove A Sledge (Europe);Amstrad CPC;;;;;;;;;;;;;;
Showdown In Tombstone City (Europe) (Unl);Showdown In Tombstone City (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Shufflepuck Cafe (Europe);Shufflepuck Cafe (Europe);Amstrad CPC;;;;;;;;;;;;;;
Side Arms (Europe);Side Arms (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sideral War (Spain);Sideral War (Spain);Amstrad CPC;;;;;;;;;;;;;;
Sidewalk (Europe);Sidewalk (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sigma 7 (Europe);Sigma 7 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Silent Service (Europe);Silent Service (Europe);Amstrad CPC;;;;;;;;;;;;;;
Silent Shadow (Spain);Silent Shadow (Spain);Amstrad CPC;;;Topo Soft;;;;;;;;;;;
Silkworm (Europe);Silkworm (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sim City (Europe) (Disk 1);Sim City (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Sim City (Europe) (Disk 2);Sim City (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Simply Magic (Europe);Simply Magic (Europe);Amstrad CPC;;;;;;;;;;;;;;
Simpsons - Bart vs the Space Mutants (Europe) (Disk 1);Simpsons - Bart vs the Space Mutants (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Simpsons - Bart vs the Space Mutants (Europe) (Disk 2);Simpsons - Bart vs the Space Mutants (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Simulador Profesional de Tennis (Spain);Simulador Profesional de Tennis (Spain);Amstrad CPC;;;;;;;;;;;;;;
Sir Ababol (Europe) (Unl);Sir Ababol (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Sir Bob (Spain);Sir Bob (Spain);Amstrad CPC;;;;;;;;;;;;;;
Sir Fred (Spain);Sir Fred (Spain);Amstrad CPC;;;;Adventure;1;;;;;;;;;
Sir Lancelot (Europe);Sir Lancelot (Europe);Amstrad CPC;;;;;;;;;;;;;;
Siro (Spain);Siro (Spain);Amstrad CPC;;;;;;;;;;;;;;
Sirwood (Europe);Sirwood (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sito Pons 500cc Grand Prix (Spain);Sito Pons 500cc Grand Prix (Spain);Amstrad CPC;;;;;;;;;;;;;;
Skate Crazy (Europe);Skate Crazy (Europe);Amstrad CPC;;;;;;;;;;;;;;
Skate Rock (Europe);Skate Rock (Europe);Amstrad CPC;;;;;;;;;;;;;;
Skate Wars (Europe);Skate Wars (Europe);Amstrad CPC;;;;;;;;;;;;;;
Skate or Die (Europe) (Disk 1);Skate or Die (Europe) (Disk 1);Amstrad CPC;;1989;Electronic Arts, Inc.;Action / Sports;2;;;;;;;;;
Skate or Die (Europe) (Disk 2);Skate or Die (Europe) (Disk 2);Amstrad CPC;;1989;Electronic Arts, Inc.;Action / Sports;2;;;;;;;;;
Skateboard Joust (Europe);Skateboard Joust (Europe);Amstrad CPC;;;;;;;;;;;;;;
Skateboard Kidz (Europe);Skateboard Kidz (Europe);Amstrad CPC;;;;;;;;;;;;;;
Skatin' USA (Europe);Skatin' USA (Europe);Amstrad CPC;;;;;;;;;;;;;;
SkeetShoot (CPC+) (Europe);SkeetShoot (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Skool Times (Europe);Skool Times (Europe);Amstrad CPC;;;;;;;;;;;;;;
Skull & Crossbones (Europe);Skull & Crossbones (Europe);Amstrad CPC;;;;;;;;;;;;;;
Skull Castle (Europe);Skull Castle (Europe);Amstrad CPC;;;;;;;;;;;;;;
Skullduggery (Europe);Skullduggery (Europe);Amstrad CPC;;;;;;;;;;;;;;
Skweek;Skweek;Amstrad CPC;;;;;;;;;;;;;;
Skweek (Europe);Skweek (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sky Hunter (France);Sky Hunter (France);Amstrad CPC;;;;;;;;;;;;;;
Skyfox (Europe);Skyfox (Europe);Amstrad CPC;;;;;;;;;;;;;;
Skylab (France);Skylab (France);Amstrad CPC;;;;;;;;;;;;;;
Skyx (France);Skyx (France);Amstrad CPC;;;;;;;;;;;;;;
Slaine - The Celtic Barbarian (Europe);Slaine - The Celtic Barbarian (Europe);Amstrad CPC;;;;;;;;;;;;;;
Slap Fight (Europe);Slap Fight (Europe);Amstrad CPC;;;;;;;;;;;;;;
Slapshot (Europe);Slapshot (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sliders (Europe);Sliders (Europe);Amstrad CPC;;;;;;;;;;;;;;
Slightly Magic (Europe);Slightly Magic (Europe);Amstrad CPC;;;;;;;;;;;;;;
Slug (Europe);Slug (Europe);Amstrad CPC;;;;;;;;;;;;;;
Smaily (Spain);Smaily (Spain);Amstrad CPC;;;;;;;;;;;;;;
Small Games for Smart Minds (Europe) (Unl);Small Games for Smart Minds (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Smash TV (Europe);Smash TV (Europe);Amstrad CPC;;;;;;;;;;;;;;
Smirking Horror, The (Europe);Smirking Horror, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Smugglers Cove (Europe);Smugglers Cove (Europe);Amstrad CPC;;;;;;;;;;;;;;
Snakes and Hazards (Europe);Snakes and Hazards (Europe);Amstrad CPC;;;;;;;;;;;;;;
Snap! (Europe);Snap! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Snoball in Hell (Europe);Snoball in Hell (Europe);Amstrad CPC;;;;;;;;;;;;;;
Snodgits! (Europe);Snodgits! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Snooker (Europe);Snooker (Europe);Amstrad CPC;;;;;;;;;;;;;;
Snooker Management (Europe);Snooker Management (Europe);Amstrad CPC;;;;;;;;;;;;;;
Snoopy and Peanuts (Europe);Snoopy and Peanuts (Europe);Amstrad CPC;;;;;;;;;;;;;;
Snow Joke (Europe);Snow Joke (Europe);Amstrad CPC;;;;;;;;;;;;;;
Snow Plough! (Europe);Snow Plough! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Snowball (Europe);Snowball (Europe);Amstrad CPC;;;;;;;;;;;;;;
Snowstrike (Europe);Snowstrike (Europe);Amstrad CPC;;;;;;;;;;;;;;
Soccer 7 (Europe);Soccer 7 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Soccer 86 (Europe);Soccer 86 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Soccer Boss (Europe);Soccer Boss (Europe);Amstrad CPC;;;;;;;;;;;;;;
Soccer Challenge (Europe);Soccer Challenge (Europe);Amstrad CPC;;;;;;;;;;;;;;
Soccer Director (Europe);Soccer Director (Europe);Amstrad CPC;;;;;;;;;;;;;;
Soccer Pinball (Europe);Soccer Pinball (Europe);Amstrad CPC;;;;;;;;;;;;;;
Soccer Q (Europe) (Side A);Soccer Q (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Soccer Q (Europe) (Side B);Soccer Q (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Soccer Rivals (Europe);Soccer Rivals (Europe);Amstrad CPC;;;;;;;;;;;;;;
Soccer Skills (Europe);Soccer Skills (Europe);Amstrad CPC;;;;;;;;;;;;;;
Soccer Star (Europe);Soccer Star (Europe);Amstrad CPC;;;;;;;;;;;;;;
Software House (Europe);Software House (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sol Negro (Spain);Sol Negro (Spain);Amstrad CPC;;;Opera Soft;;;;;;;;;;;
Solar Coaster (Europe);Solar Coaster (Europe);Amstrad CPC;;;;;;;;;;;;;;
Solar Empire (Europe);Solar Empire (Europe);Amstrad CPC;;;;;;;;;;;;;;
Solar Invasion (Europe);Solar Invasion (Europe);Amstrad CPC;;;;;;;;;;;;;;
Solar Warrior (Europe);Solar Warrior (Europe);Amstrad CPC;;;;;;;;;;;;;;
Soldier of Light (Spain);Soldier of Light (Spain);Amstrad CPC;;;;;;;;;;;;;;
Solo (Europe);Solo (Europe);Amstrad CPC;;;;;;;;;;;;;;
Solomon's Key (Europe);Solomon's Key (Europe);Amstrad CPC;;;U.S. Gold Ltd.;;;;;;;;;;;
Solomon's Key 3 (Europe) (Unl);Solomon's Key 3 (Europe) (Unl);Amstrad CPC;;1994;;Platform / Puzzle;1;;;;;;;;;
Sonic Boom (Europe);Sonic Boom (Europe);Amstrad CPC;;1990;;Action;;;;;;;;;;
Sootland (Spain);Sootland (Spain);Amstrad CPC;;;;;;;;;;;;;;
Sooty And Sweep's Fun With Numbers (Europe);Sooty And Sweep's Fun With Numbers (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sooty and Sweep (Europe);Sooty and Sweep (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sorcerer (Europe);Sorcerer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sorcerer Lord (Europe);Sorcerer Lord (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sorcery (Europe);Sorcery (Europe);Amstrad CPC;;1986;Amsoft;Action / Adventure;;;;;;;;;;
Sorcery+ (Europe);Sorcery+ (Europe);Amstrad CPC;;1986;Amsoft;Action / Adventure;;;;;;;;;;
Souls of Darkon (Europe);Souls of Darkon (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sound Of Him (Europe);Sound Of Him (Europe);Amstrad CPC;;;;;;;;;;;;;;
Southern Belle (Europe);Southern Belle (Europe);Amstrad CPC;;;;;;;;;;;;;;
Soviet (Europe);Soviet (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Ace (Europe);Space Ace (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Attack (Europe);Space Attack (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Collision (Europe);Space Collision (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Crusade (Europe) (Side A);Space Crusade (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Space Crusade (Europe) (Side B);Space Crusade (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Space Froggy (Europe);Space Froggy (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Froggy 2 (Europe);Space Froggy 2 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Game (France);Space Game (France);Amstrad CPC;;;;;;;;;;;;;;
Space Gun (CPC+) (Europe);Space Gun (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Harrier (Europe);Space Harrier (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Harrier II (Europe) (Disk 1);Space Harrier II (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Space Harrier II (Europe) (Disk 2);Space Harrier II (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Space Hawks (Europe);Space Hawks (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Invaders (Europe);Space Invaders (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Invasion (Europe);Space Invasion (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Racer (France);Space Racer (France);Amstrad CPC;;;;;;;;;;;;;;
Space Rescue (Europe) (Unl);Space Rescue (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Space Rider - Jet Pack Co. (Europe);Space Rider - Jet Pack Co. (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Shuttle - A Journey into Space (Europe);Space Shuttle - A Journey into Space (Europe);Amstrad CPC;;;;;;;;;;;;;;
Space Smugglers (Spain);Space Smugglers (Spain);Amstrad CPC;;;;;;;;;;;;;;
Space Taxi (Europe) (Unl);Space Taxi (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Space Trader (Europe);Space Trader (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spaced Out (Europe);Spaced Out (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spaced-Out (Europe) (Unl);Spaced-Out (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Spagetthi Western Simulator (Europe);Spagetthi Western Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spanner Man (Europe);Spanner Man (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sparse Invaders (Europe);Sparse Invaders (Europe);Amstrad CPC;;;;;;;;;;;;;;
Special Operations (Europe);Special Operations (Europe);Amstrad CPC;;;;;;;;;;;;;;
Speed King (Europe);Speed King (Europe);Amstrad CPC;;;;;;;;;;;;;;
Speedzone (Europe);Speedzone (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spellbound (Europe);Spellbound (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spellbreaker (Europe);Spellbreaker (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spherical (Europe) (Disk 1);Spherical (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Spherical (Europe) (Disk 2);Spherical (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Spike In Transylvania (Europe);Spike In Transylvania (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spiky Harold (Europe);Spiky Harold (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spindizzy (Europe);Spindizzy (Europe);Amstrad CPC;;;Electric Dreams Software;;;;;;;;;;;
Spindrone (Europe);Spindrone (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spirits (Spain);Spirits (Spain);Amstrad CPC;;;Topo Soft;;;;;;;;;;;
Spiro Legacy, The (Europe);Spiro Legacy, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spitfire '40 (Europe);Spitfire '40 (Europe);Amstrad CPC;;;Micro Byte;;;;;;;;;;;
Spitfire (Europe);Spitfire (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spitting Image (Europe);Spitting Image (Europe);Amstrad CPC;;;;;;;;;;;;;;
Splat (Europe);Splat (Europe);Amstrad CPC;;;;;;;;;;;;;;
Splatch! (Europe);Splatch! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Split Personalities (Europe);Split Personalities (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spooked (Europe);Spooked (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spooky Castle (Europe);Spooky Castle (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sport (Europe);Sport (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sport Of Kings (Europe);Sport Of Kings (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sporting Triangles (Europe) (Side A);Sporting Triangles (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Sporting Triangles (Europe) (Side B);Sporting Triangles (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Spots 94 (Europe) (Unl);Spots 94 (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Sputnik (Spain);Sputnik (Spain);Amstrad CPC;;;;;;;;;;;;;;
Spy (France) (Unl);Spy (France) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Spy Hunter (Europe);Spy Hunter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spy Trek Adventure (Europe);Spy Trek Adventure (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spy Who Loved Me, The (Europe);Spy Who Loved Me, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spy vs Spy (Europe);Spy vs Spy (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spy vs Spy II - The Island Caper (Europe);Spy vs Spy II - The Island Caper (Europe);Amstrad CPC;;;;;;;;;;;;;;
Spy vs Spy III - Arctic Antics (Europe);Spy vs Spy III - Arctic Antics (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stainless Steel (Europe);Stainless Steel (Europe);Amstrad CPC;;;Mikro-Gen Ltd;;;;;;;;;;;
Stairway to Hell (Europe);Stairway to Hell (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Avenger (Europe);Star Avenger (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Bowls (Spain);Star Bowls (Spain);Amstrad CPC;;;;;;;;;;;;;;
Star Byte (Spain);Star Byte (Spain);Amstrad CPC;;;;;;;;;;;;;;
Star Commando (Europe);Star Commando (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Control (Europe);Star Control (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Driver (Europe);Star Driver (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Fight (France);Star Fight (France);Amstrad CPC;;;;;;;;;;;;;;
Star Firebirds (Europe);Star Firebirds (Europe);Amstrad CPC;;1986;Firebird;Shooter;;;;;;;;;;
Star Raiders II (Europe);Star Raiders II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Ranger (Europe);Star Ranger (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Sabre (Europe) (Unl);Star Sabre (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Star Trap;Star Trap;Amstrad CPC;;;;;;;;;;;;;;
Star Trooper (Europe);Star Trooper (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Wars (Europe);Star Wars (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Wars Droids;Star Wars Droids;Amstrad CPC;;;;;;;;;;;;;;
Star Wars Droids (Europe);Star Wars Droids (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Wars II - Empire Strikes Back (Europe);Star Wars II - Empire Strikes Back (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Wars II - The Empire Strikes Back;Star Wars II - The Empire Strikes Back;Amstrad CPC;;;;;;;;;;;;;;
